#chr	gene_start	gene_end	strand	gene_name	promoter_start	promoter_end
chr19	41172596	41196877	-	NUMBL	41196377	41197877
chr19	41197434	41224112	-	ADCK4	41223612	41225112
chr19	41223008	41246765	+	ITPKC	41222008	41223508
chr19	41246761	41257458	-	C19orf54	41256958	41258458
chr19	41256542	41271294	+	SNRPA	41255542	41257042
chr19	41277553	41292590	+	MIA-RAB4B	41276553	41278053
chr19	41277553	41283395	+	MIA	41276553	41278053
chr19	41284121	41302847	+	RAB4B	41283121	41284621
chr19	41284147	41314103	+	RAB4B-EGLN2	41283147	41284647
chr19	41304901	41314338	+	EGLN2	41303901	41305401
chr19	41307202	41404187	+	CTC-490E21.12	41306202	41307702
chr19	41314430	41317295	-	CYP2T2P	41316795	41318295
chr19	41324626	41332677	-	CYP2F1P	41332177	41333677
chr19	41337126	41343115	-	CTC-490E21.10	41342615	41344115
chr19	41349443	41356352	-	CYP2A6	41355852	41357352
chr19	41381344	41388657	-	CYP2A7	41388157	41389657
chr19	41396731	41406413	+	CYP2G1P	41395731	41397231
chr19	41414377	41416754	-	CTC-490E21.13	41416254	41417754
chr19	41430124	41456565	+	CYP2B7P1	41429124	41430624
chr19	41452252	41453355	+	AC092071.1	41451252	41452752
chr19	41497204	41524303	+	CYP2B6	41496204	41497704
chr19	41530172	41533625	-	CYP2A7P1	41533125	41534625
chr19	41556354	41568349	-	CYP2G2P	41567849	41569349
chr19	41579709	41580012	-	CTD-2356P16.6	41579512	41581012
chr19	41594377	41602100	+	CYP2A13	41593377	41594877
chr19	41620337	41634271	+	CYP2F1	41619337	41620837
chr19	41640627	41643213	+	CYP2T3P	41639627	41641127
chr19	41675766	41676071	+	RPL36P16	41674766	41676266
chr19	41698954	41713444	+	CYP2S1	41697954	41699454
chr19	41725108	41767671	+	AXL	41724108	41725608
chr19	41727331	41727956	-	CTD-2195B23.3	41727456	41728956
chr19	41768401	41813503	+	HNRNPUL1	41767401	41768901
chr19	41807492	41859816	-	TGFB1	41859316	41860816
chr19	41816094	41830788	+	CCDC97	41815094	41816594
chr19	41856758	41930906	+	CTC-435M10.3	41855758	41857258
chr19	41856816	41889988	+	TMEM91	41855816	41857316
chr19	41860326	41870078	-	B9D2	41869578	41871078
chr19	41884215	41930910	+	BCKDHA	41883215	41884715
chr19	41892279	41903384	-	EXOSC5	41902884	41904384
chr19	41905277	41906270	+	CTC-435M10.10	41904277	41905777
chr19	41931264	41932142	+	CTC-435M10.6	41930264	41931764
chr19	41931264	41934635	-	B3GNT8	41934135	41935635
chr19	41937223	41946622	-	ATP5SL	41946122	41947622
chr19	41960074	42006559	-	AC011526.1	42006059	42007559
chr19	42012068	42012814	+	AC005795.1	42011068	42012568
chr19	42027403	42028349	-	PLEKHA3P1	42027849	42029349
chr19	42037566	42038534	+	AC006129.1	42036566	42038066
chr19	42041545	42043266	+	AC006129.4	42040545	42042045
chr19	42051554	42061832	+	AC006129.2	42050554	42052054
chr19	42055886	42093197	+	CEACAM21	42054886	42056386
chr19	42106090	42112339	+	CEACAMP3	42105090	42106590
chr19	42111696	42112026	-	DNAJC19P2	42111526	42113026
chr19	42125344	42133442	-	CEACAM4	42132942	42134442
chr19	42144937	42145267	-	DNAJC19P3	42144767	42146267
chr19	42146027	42146970	-	AC005626.3	42146470	42147970
chr19	42156601	42156888	+	AC005794.1	42155601	42157101
chr19	42177235	42210895	-	CEACAM7	42210395	42211895
chr19	42212504	42233718	+	CEACAM5	42211504	42213004
chr19	42212531	42265190	+	CEA	42211531	42213031
chr19	42254885	42276113	+	CEACAM6	42253885	42255385
chr19	42261806	42290801	-	AC011513.4	42290301	42291801
chr19	42300369	42315591	+	CEACAM3	42299369	42300869
chr19	42333746	42334992	+	HNRNPA1P52	42332746	42334246
chr19	42337740	42340005	-	AC020956.3	42339505	42341005
chr19	42341148	42348760	-	LYPD4	42348260	42349760
chr19	42348806	42356401	+	DMRTC2	42347806	42349306
chr19	42363988	42376994	+	RPS19	42362988	42364488
chr19	42381190	42385439	+	CD79A	42380190	42381690
chr19	42387228	42434302	+	ARHGEF1	42386228	42387728
chr19	42412671	42414249	-	CTD-2575K13.6	42413749	42415249
chr19	42460833	42463542	-	RABAC1	42463042	42464542
chr19	42470734	42501649	-	ATP1A3	42501149	42502649
chr19	42502473	42573650	-	GRIK5	42573150	42574650
chr19	42572629	42585701	+	ZNF574	42571629	42573129
chr19	42582740	42584259	-	CTB-59C6.3	42583759	42585259
chr19	42590263	42700737	-	POU2F2	42700237	42701737
chr19	42636707	42641251	+	CTC-378H22.1	42635707	42637207
chr19	42656721	42661675	+	CTC-378H22.2	42655721	42657221
chr19	42702750	42724292	-	DEDD2	42723792	42725292
chr19	42724423	42732353	+	ZNF526	42723423	42724923
chr19	42734338	42746777	-	GSK3A	42746277	42747777
chr19	42738735	42759284	-	AC006486.9	42758784	42760284
chr19	42751724	42759309	-	ERF	42758809	42760309
chr19	42772689	42799949	+	CIC	42771689	42773189
chr19	42801185	42807698	-	PAFAH1B3	42807198	42808698
chr19	42806250	42814973	+	PRR19	42805250	42806750
chr19	42817477	42829214	+	TMEM145	42816477	42817977
chr19	42829761	42882921	+	MEGF8	42828761	42830261
chr19	42891171	42894439	-	CNFN	42893939	42895439
chr19	42901280	43156507	+	LIPE-AS1	42900280	42901780
chr19	42905659	42931578	-	LIPE	42931078	42932578
chr19	42928536	42929223	-	CTB-50E14.4	42928723	42930223
chr19	42932440	42947200	-	CXCL17	42946700	42948200
chr19	42989228	42989866	-	CTB-50E14.5	42989366	42990866
chr19	43011456	43065386	-	CEACAM1	43064886	43066386
chr19	43064585	43065902	-	CEACAMP2	43065402	43066902
chr19	43084393	43099207	-	CEACAM8	43098707	43100207
chr19	43124364	43137186	-	CEACAMP1	43136686	43138186
chr19	43158352	43173228	+	CEACAMP5	43157352	43158852
chr19	43174157	43174968	+	RPS10P28	43173157	43174657
chr19	43225790	43244721	-	PSG3	43244221	43245721
chr19	43256838	43359843	-	PSG8	43359343	43360843
chr19	43285358	43290747	-	CEACAMP6	43290247	43291747
chr19	43326015	43331030	+	AC004603.4	43325015	43326515
chr19	43343520	43359870	-	PSG10P	43359370	43360870
chr19	43370616	43383974	-	PSG1	43383474	43384974
chr19	43406231	43423715	-	PSG6	43423215	43424715
chr19	43428286	43441330	-	PSG7	43440830	43442330
chr19	43453655	43454539	-	CEACAMP7	43454039	43455539
chr19	43511808	43530664	-	PSG11	43530164	43531664
chr19	43540021	43545400	-	CEACAMP8	43544900	43546400
chr19	43568363	43587197	-	PSG2	43586697	43588197
chr19	43600608	43601512	-	CEACAMP9	43601012	43602512
chr19	43657431	43665014	+	AC005392.13	43656431	43657931
chr19	43670408	43690688	-	PSG5	43690188	43691688
chr19	43696854	43711451	-	PSG4	43710951	43712451
chr19	43715943	43752798	-	CEACAMP10	43752298	43753798
chr19	43715943	43773682	-	PSG9	43773182	43774682
chr19	43783085	43788470	-	CEACAMP11	43787970	43789470
chr19	43807323	43808675	-	CEACAMP4	43808175	43809675
chr19	43833447	43835582	-	CTC-490G23.2	43835082	43836582
chr19	43857811	43867480	+	CD177	43856811	43858311
chr19	43864837	43873122	-	CTC-490G23.4	43872622	43874122
chr19	43876894	43883276	-	CD177P1	43882776	43884276
chr19	43905648	43922763	+	TEX101	43904648	43906148
chr19	43964939	43969812	-	LYPD3	43969312	43970812
chr19	43979106	44009087	-	PHLDB3	44008587	44010087
chr19	44010871	44031396	-	ETHE1	44030896	44032396
chr19	44029649	44040282	+	ZNF575	44028649	44030149
chr19	44047192	44084625	-	XRCC1	44084125	44085625
chr19	44057597	44059646	+	L34079.3	44056597	44058097
chr19	44058844	44097188	-	L34079.2	44096688	44098188
chr19	44078790	44079770	+	L34079.4	44077790	44079290
chr19	44080952	44088116	+	PINLYP	44079952	44081452
chr19	44088521	44100287	-	IRGQ	44099787	44101287
chr19	44100544	44105309	+	ZNF576	44099544	44101044
chr19	44100769	44118649	+	SRRM5	44099769	44101269
chr19	44111371	44124026	-	ZNF428	44123526	44125026
chr19	44126520	44143991	-	CADM4	44143491	44144991
chr19	44150247	44174699	-	PLAUR	44174199	44175699
chr19	44220162	44224173	+	IRGC	44219162	44220662
chr19	44235301	44259142	-	SMG9	44258642	44260142
chr19	44270685	44285409	-	KCNN4	44284909	44286409
chr19	44298461	44299810	-	AC115522.3	44299310	44300810
chr19	44300081	44331358	-	LYPD5	44330858	44332358
chr19	44331444	44353307	+	ZNF283	44330444	44331944
chr19	44376515	44405537	-	ZNF404	44405037	44406537
chr19	44395956	44405957	-	RP11-15A1.3	44405457	44406957
chr19	44406153	44430697	+	RP11-15A1.2	44405153	44406653
chr19	44416781	44439430	-	ZNF45	44438930	44440430
chr19	44455375	44471861	+	ZNF221	44454375	44455875
chr19	44472014	44502477	+	ZNF155	44471014	44472514
chr19	44501048	44506988	-	RP11-15A1.7	44506488	44507988
chr19	44507100	44518078	+	ZNF230	44506100	44507600
chr19	44527756	44529414	-	AC067968.3	44528914	44530414
chr19	44529494	44537265	+	ZNF222	44528494	44529994
chr19	44529506	44591471	+	ZNF223	44528506	44530006
chr19	44555520	44572144	+	ZNF223	44554520	44556020
chr19	44576297	44593766	+	ZNF284	44575297	44576797
chr19	44598492	44612479	+	ZNF224	44597492	44598992
chr19	44598503	44603864	-	AC084219.3	44603364	44604864
chr19	44609616	44617298	-	AC084219.4	44616798	44618298
chr19	44616334	44637027	+	ZNF225	44615334	44616834
chr19	44645710	44663156	+	ZNF234	44644710	44646210
chr19	44669226	44682534	+	ZNF226	44668226	44669726
chr19	44711700	44741421	+	ZNF227	44710700	44712200
chr19	44732882	44809199	-	ZNF235	44808699	44810199
chr19	44754318	44779470	+	ZNF233	44753318	44754818
chr19	44794234	44795064	+	CTC-512J12.7	44793234	44794734
chr19	44801257	44801508	+	NDUFA3P1	44800257	44801757
chr19	44830708	44871377	-	ZNF112	44870877	44872377
chr19	44833848	44905774	-	CTC-512J12.6	44905274	44906774
chr19	44886459	44905774	-	ZNF285	44905274	44906774
chr19	44896603	44952640	-	CTC-512J12.4	44952140	44953640
chr19	44921685	44952766	-	ZNF229	44952266	44953766
chr19	44971858	44977444	+	ZNF285B	44970858	44972358
chr19	44978645	44979403	-	AC069278.4	44978903	44980403
chr19	44979854	45004576	-	ZNF180	45004076	45005576
chr19	45005729	45033811	-	CEACAM20	45033311	45034811
chr19	45040251	45040599	-	AC138472.6	45040099	45041599
chr19	45041045	45124119	-	CEACAM22P	45123619	45125119
chr19	45073550	45073810	-	AC138472.4	45073310	45074810
chr19	45116940	45140081	+	IGSF23	45115940	45117440
chr19	45135500	45222031	-	CTB-171A8.1	45221531	45223031
chr19	45147098	45166850	+	PVR	45146098	45147598
chr19	45165545	45187631	+	CEACAM19	45164545	45166045
chr19	45202421	45213986	+	CEACAM16	45201421	45202921
chr19	45250962	45263301	+	BCL3	45249962	45251462
chr19	45268405	45268721	+	AC092066.6	45267405	45268905
chr19	45281126	45303891	+	CBLC	45280126	45281626
chr19	45312328	45324673	+	BCAM	45311328	45312828
chr19	45349432	45392485	+	PVRL2	45348432	45349932
chr19	45385284	45394133	-	CTB-129P6.4	45393633	45395133
chr19	45393826	45406946	+	TOMM40	45392826	45394326
chr19	45409011	45412650	+	APOE	45408011	45409511
chr19	45417504	45422606	+	APOC1	45416504	45418004
chr19	45430061	45434643	+	APOC1P1	45429061	45430561
chr19	45445495	45452822	+	APOC4-APOC2	45444495	45445995
chr19	45445495	45452820	+	APOC4	45444495	45445995
chr19	45449243	45452822	+	APOC2	45448243	45449743
chr19	45453301	45457264	-	CTB-129P6.11	45456764	45458264
chr19	45457842	45496599	+	CLPTM1	45456842	45458342
chr19	45504688	45541452	+	RELB	45503688	45505188
chr19	45542298	45574214	+	CLASRP	45541298	45542798
chr19	45574758	45579846	-	ZNF296	45579346	45580846
chr19	45579768	45593649	-	CTB-179K24.3	45593149	45594649
chr19	45582453	45594782	+	GEMIN7	45581453	45582953
chr19	45582546	45808541	+	MARK4	45581546	45583046
chr19	45594654	45651335	+	PPP1R37	45593654	45595154
chr19	45631827	45632288	+	EIF5AP3	45630827	45632327
chr19	45639251	45640235	-	AC005757.6	45639735	45641235
chr19	45653008	45653863	-	AC005757.7	45653363	45654863
chr19	45653008	45663408	-	NKPD1	45662908	45664408
chr19	45666186	45681495	-	TRAPPC6A	45680995	45682495
chr19	45682003	45685059	+	BLOC1S3	45681003	45682503
chr19	45683080	45705702	+	AC005779.2	45682080	45683580
chr19	45690646	45720191	+	AC006126.3	45689646	45691146
chr19	45715879	45737469	-	EXOC3L2	45736969	45738469
chr19	45741890	45748628	-	AC006126.4	45748128	45749628
chr19	45809672	45826235	-	CKM	45825735	45827235
chr19	45835956	45836382	-	RPS16P9	45835882	45837382
chr19	45836692	45854778	+	KLC3	45835692	45837192
chr19	45853095	45874176	-	ERCC2	45873676	45875176
chr19	45882892	45909607	-	PPP1R13L	45909107	45910607
chr19	45909467	45914024	+	CD3EAP	45908467	45909967
chr19	45910591	45982086	-	ERCC1	45981586	45983086
chr19	45971253	45978437	+	FOSB	45970253	45971753
chr19	45988547	46000319	-	RTN2	45999819	46001319
chr19	45992035	46005768	+	PPM1N	45991035	45992535
chr19	46009837	46030241	+	VASP	46008837	46010337
chr19	46030685	46105470	-	OPA3	46104970	46106470
chr19	46093022	46105466	-	GPR4	46104966	46106466
chr19	46110252	46148887	-	EML2	46148387	46149887
chr19	46144752	46146098	+	AC006132.1	46143752	46145252
chr19	46171502	46186982	+	GIPR	46170502	46172002
chr19	46190712	46195827	-	SNRPD2	46195327	46196827
chr19	46195741	46207247	+	QPCTL	46194741	46196241
chr19	46213887	46234162	-	FBXO46	46233662	46235162
chr19	46236509	46267792	+	AC074212.3	46235509	46237009
chr19	46268043	46273064	+	AC074212.5	46267043	46268543
chr19	46268043	46272484	-	SIX5	46271984	46273484
chr19	46271054	46275762	+	AC074212.6	46270054	46271554
chr19	46272975	46285810	-	DMPK	46285310	46286810
chr19	46282695	46289231	-	AC011530.4	46288731	46290231
chr19	46286205	46296060	-	DMWD	46295560	46297060
chr19	46298968	46318577	-	RSPH6A	46318077	46319577
chr19	46318668	46366548	-	SYMPK	46366048	46367548
chr19	46333422	46334366	+	AC092301.3	46332422	46333922
chr19	46367247	46377055	+	FOXA3	46366247	46367747
chr19	46386866	46389376	-	IRF2BP1	46388876	46390376
chr19	46393278	46405862	-	MYPOP	46405362	46406862
chr19	46416475	46418036	-	NANOS2	46417536	46419036
chr19	46436992	46476804	-	NOVA2	46476304	46477804
chr19	46498339	46524576	+	CCDC61	46497339	46498839
chr19	46522411	46526323	-	PGLYRP1	46525823	46527323
chr19	46530912	46533419	+	CTC-344H19.4	46529912	46531412
chr19	46543006	46580376	-	IGFL4	46579876	46581376
chr19	46604380	46699475	+	AC007193.6	46603380	46604880
chr19	46614337	46617121	-	CTC-344H19.6	46616621	46618121
chr19	46623328	46627931	-	IGFL3	46627431	46628931
chr19	46640003	46640804	-	TGIF1P1	46640304	46641804
chr19	46646363	46664556	+	IGFL2	46645363	46646863
chr19	46667150	46683904	-	AC006262.4	46683404	46684904
chr19	46692423	46706340	-	AC006262.5	46705840	46707340
chr19	46699495	46700580	+	IGFL1P1	46698495	46699995
chr19	46706683	46718094	+	AC006262.6	46705683	46707183
chr19	46722680	46723177	+	RPL12P41	46721680	46723180
chr19	46732221	46733645	-	AC006262.10	46733145	46734645
chr19	46733009	46734500	+	IGFL1	46732009	46733509
chr19	46763677	46764115	-	IGFL1P2	46763615	46765115
chr19	46800303	46846690	+	HIF3A	46799303	46800803
chr19	46823454	46843261	-	AC007193.10	46842761	46844261
chr19	46850251	46896238	+	PPP5C	46849251	46850751
chr19	46885749	46886426	-	AC007193.9	46885926	46887426
chr19	46893772	46894109	-	AC007193.8	46893609	46895109
chr19	46913629	46916841	-	CCDC8	46916341	46917841
chr19	46969748	46974820	-	PNMAL1	46974320	46975820
chr19	46984053	47104457	-	PPP5D1	47103957	47105457
chr19	46990163	46999755	-	PNMAL2	46999255	47000755
chr19	47050313	47104118	-	AC011551.3	47103618	47105118
chr19	47061898	47062899	+	GAPDHP38	47060898	47062398
chr19	47104331	47114050	+	CALM3	47103331	47104831
chr19	47112534	47114036	-	CTB-12A17.3	47113536	47115036
chr19	47123725	47128375	-	PTGIR	47127875	47129375
chr19	47137333	47137942	-	GNG8	47137442	47138942
chr19	47150869	47164395	-	DACT3	47163895	47165395
chr19	47163621	47180704	+	DACT3-AS1	47162621	47164121
chr19	47177532	47220384	-	PRKD2	47219884	47221384
chr19	47222764	47250251	-	STRN4	47249751	47251251
chr19	47231860	47235957	+	CTB-174O21.2	47230860	47232360
chr19	47249303	47280245	+	FKRP	47248303	47249803
chr19	47278140	47291851	-	SLC1A5	47291351	47292851
chr19	47312842	47313440	+	HNRNPMP2	47311842	47313342
chr19	47330152	47331697	-	CTB-147N14.4	47331197	47332697
chr19	47341393	47354249	-	AP2S1	47353749	47355249
chr19	47421933	47508334	+	ARHGAP35	47420933	47422433
chr19	47523077	47549033	+	NPAS1	47522077	47523577
chr19	47549165	47551888	-	TMEM160	47551388	47552888
chr19	47567444	47617009	-	ZC3H4	47616509	47618009
chr19	47616531	47713886	+	SAE1	47615531	47617031
chr19	47724081	47736023	-	BBC3	47735523	47737023
chr19	47759237	47775210	+	CCDC9	47758237	47759737
chr19	47778142	47778979	+	PRR24	47777142	47778642
chr19	47793280	47825323	+	C5AR1	47792280	47793780
chr19	47835404	47846606	+	C5AR2	47834404	47835904
chr19	47849965	47850584	+	CTD-3023J11.2	47848965	47850465
chr19	47852538	47885961	+	DHX34	47851538	47853038
chr19	47906381	47922780	-	MEIS3	47922280	47923780
chr19	47931274	47975425	-	SLC8A2	47974925	47976425
chr19	47978401	47987525	-	KPTN	47987025	47988525
chr19	47987539	48004854	+	NAPA-AS1	47986539	47988039
chr19	47990894	48018497	-	NAPA	48017997	48019497
chr19	48023942	48059113	-	ZNF541	48058613	48060113
chr19	48110781	48236355	+	CTD-2571L23.8	48109781	48111281
chr19	48111453	48206533	+	GLTSCR1	48110453	48111953
chr19	48118956	48129652	-	CTD-3001H11.1	48129152	48130652
chr19	48216600	48246391	+	EHD2	48215600	48217100
chr19	48248779	48260315	+	GLTSCR2	48247779	48249279
chr19	48260293	48272097	-	CTD-2571L23.6	48271597	48273097
chr19	48281829	48287943	+	SEPW1	48280829	48282329
chr19	48297724	48298147	-	RPL23AP80	48297647	48299147
chr19	48297907	48298177	+	CTD-2571L23.9	48296907	48298407
chr19	48304500	48322308	-	TPRX1	48321808	48323308
chr19	48322703	48346587	+	CRX	48321703	48323203
chr19	48337701	48364769	+	TPRX2P	48336701	48338201
chr19	48366740	48368598	-	CTD-3098H1.2	48368098	48369598
chr19	48373723	48389654	-	SULT2A1	48389154	48390654
chr19	48471303	48495427	-	BSPH1	48494927	48496427
chr19	48497908	48528410	+	ELSPBP1	48496908	48498408
chr19	48533210	48547310	-	CABP5	48546810	48548310
chr19	48551100	48614074	-	PLA2G4C	48613574	48615074
chr19	48564628	48568202	+	CTD-2265M8.2	48563628	48565128
chr19	48618702	48673860	-	LIG1	48673360	48674860
chr19	48621689	48630963	+	CTC-453G23.5	48620689	48622189
chr19	48649165	48650670	+	CTC-453G23.4	48648165	48649665
chr19	48673949	48700877	+	C19orf68	48672949	48674449
chr19	48675575	48790865	+	ZNF114	48674575	48676075
chr19	48684027	48759203	-	CARD8	48758703	48760203
chr19	48707340	48716411	+	CTC-453G23.8	48706340	48707840
chr19	48758932	48761456	+	CTC-241F20.3	48757932	48759432
chr19	48766157	48774540	-	CTC-241F20.4	48774040	48775540
chr19	48799714	48825151	-	CCDC114	48824651	48826151
chr19	48824766	48833810	+	EMP3	48823766	48825266
chr19	48835613	48867494	-	TMEM143	48866994	48868494
chr19	48867652	48879633	+	SYNGR4	48866652	48868152
chr19	48885827	48894810	-	KDELR1	48894310	48895810
chr19	48898132	48948188	+	GRIN2D	48897132	48898632
chr19	48949030	48960279	+	GRWD1	48948030	48949530
chr19	48958766	48969367	+	KCNJ14	48957766	48959266
chr19	48968850	48972950	-	CTC-273B12.5	48972450	48973950
chr19	48969094	48975688	+	CTC-273B12.7	48968094	48969594
chr19	48969623	48970237	+	CTC-273B12.6	48968623	48970123
chr19	48972289	48985571	+	CYTH2	48971289	48972789
chr19	48983104	48985571	+	CTC-273B12.8	48982104	48983604
chr19	48988528	49016446	-	LMTK3	49015946	49017446
chr19	49016464	49016917	-	CTC-273B12.10	49016417	49017917
chr19	49055332	49102682	+	SULT2B1	49054332	49055832
chr19	49104067	49118111	-	FAM83E	49117611	49119111
chr19	49110000	49110970	+	SPACA4	49109000	49110500
chr19	49118585	49122793	-	RPL18	49122293	49123793
chr19	49122529	49127389	-	AC022154.7	49126889	49128389
chr19	49122548	49133974	+	SPHK2	49121548	49123048
chr19	49133287	49140695	-	DBP	49140195	49141695
chr19	49141199	49149569	-	CA11	49149069	49150569
chr19	49141328	49184461	+	SEC1P	49140328	49141828
chr19	49164664	49176338	-	NTN5	49175838	49177338
chr19	49199228	49209207	+	FUT2	49198228	49199728
chr19	49215999	49222978	-	MAMSTR	49222478	49223978
chr19	49223844	49243978	-	RASIP1	49243478	49244978
chr19	49244109	49250166	-	IZUMO1	49249666	49251166
chr19	49251268	49258647	-	FUT1	49258147	49259647
chr19	49258816	49261587	+	FGF21	49257816	49259316
chr19	49298319	49314286	-	BCAT2	49313786	49315286
chr19	49316274	49339935	-	HSD17B14	49339435	49340935
chr19	49340354	49371889	-	PLEKHA4	49371389	49372889
chr19	49375649	49379314	+	PPP1R15A	49374649	49376149
chr19	49384222	49401990	-	TULP2	49401490	49402990
chr19	49403307	49426629	+	NUCB1	49402307	49403807
chr19	49414187	49422148	-	NUCB1-AS1	49421648	49423148
chr19	49429428	49429701	+	CTD-2639E6.4	49428428	49429928
